customer_id,full_name,email,phone,postcode,region,property_type,package,monthly_charges,contract_type,tenure_months,install_date,payment_method,nps_score,support_tickets,churn
10115,William Wright,william.wright32@gmail.com,07348039652,SN16 6QY,Oxfordshire,Terraced,Fibre 300,47.89,24-month,21,2024-03-19,Direct Debit,7,1,No
10644,James Edwards,james.edwards10@yahoo.co.uk,07319359236,GL15 4US,Oxfordshire,Cottage,Fibre 100,29.3,Monthly,12,2020-05-11,Bank Transfer,8,0,Yes
10606,Freya Clarke,freya.clarke73@btinternet.com,07218219259,SO30 1XY,Northamptonshire,Semi-detached,Fibre 100,31.0,24-month,34,2024-05-26,Bank Transfer,0,0,No
10180,James Evans,james.evans82@btinternet.com,07058650948,OX47 2ND,Cambridgeshire,Bungalow,Fibre 900,63.67,24-month,11,2021-09-13,Direct Debit,3,1,No
10301,Lily Wright,lily.wright55@btinternet.com,07684590902,SN22 7RH,Hampshire,Detached,Fibre 500,56.73,Monthly,29,2023-02-11,Bank Transfer,7,1,No
10790,Henry Patel,henry.patel34@yahoo.co.uk,07260972360,,  Northamptonshire ,Farmhouse,Fibre 100,33.4,12-month,44,2021-01-12,Direct Debit,7,0,No
10743,Olivia Walker,olivia.walker47@gmail.com,07491477447,CB49 6HQ,Wiltshire,Cottage,Fibre 100,31.06,24-month,68,2025-12-28,Bank Transfer,4,0,Yes
10754,Ava Green,ava.green61@outlook.com,07727028966,SO1 6JN,Wiltshire,Bungalow,Fibre 100,£28.57,12-month,18,2022-02-27,Bank Transfer,10,3,No
10715,Isla Turner,isla.turner44@btinternet.com,07275233282,CB1 3AF,Buckinghamshire,Farmhouse,Fibre 500,57.01,Monthly,55,2021-04-01,Direct Debit,0,1,No
10792,Olivia Wilson,olivia.wilson99@yahoo.co.uk,07686272884,OX29 7SL,Wiltshire,Detached,Fibre 300,46.11,12-month,43,2025-04-05,Credit Card,1,1,no
10517,William Green,william.green43@yahoo.co.uk,07354614707,,Hampshire,Detached,Fibre 300,48.19,Monthly,26,2021-10-24,Bank Transfer,4,1,No
10372,James Brown,james.brown24@btinternet.com,07531355251,OX21 1PH,Berkshire,Bungalow,Fibre 300,48.56,Monthly,42,2024-02-13,Credit Card,9,1,No
10045,William Evans,william.evans44@btinternet.com,07254599102,SN49 1DL,Berkshire,Terraced,Fibre 900,65.96,24-month,54,2023-07-09,Direct Debit,8,0,No
10945,Ava Smith,john.smith,07798421891,NN9 7ZJ,Berkshire,Farmhouse,Fibre 900,68.12,12-month,64,2025-01-25,Bank Transfer,1,3,Yes
10157,Poppy Hughes,poppy.hughes28@gmail.com,07797723692,SN40 9LG,Buckinghamshire,Farmhouse,Fibre 100,32.17,Monthly,37,Jul 2021,Direct Debit,1,0,N
10960,Jack Edwards,jack.edwards57@btinternet.com,07312343888,OX20 9QD,Northamptonshire,Terraced,Fibre 300,44.06,Monthly,17,2022-10-27,Direct Debit,6,1,No
10171,Emily Davies,,07228200557,,  Wiltshire ,Terraced,Fibre 300,46.77,24-month,37,2024-08-21,Bank Transfer,10,3,No
10016,William Edwards,william.edwards87@outlook.com,07433200379,GL30 7YH,Hampshire,Farmhouse,Fibre 500,55.79,Monthly,12,2025-12-01,Direct Debit,6,1,No
10511,Harry Wood,harry.wood9@yahoo.co.uk,07xx,CB41 1PQ,Berkshire,Bungalow,Fibre 900,64.01,12-month,60,2022-08-11,Bank Transfer,8,1,No
10048,Emily Walker,emily.walker10@outlook.com,07818835523,GL10 5HG,Wiltshire,Terraced,Fibre 300,43.52,24-month,43,2023-08-25,Bank Transfer,9,5,Y
10786,Charlie Hughes,charlie.hughes71@btinternet.com,07574670675,GL28 2JY,Buckinghamshire,Terraced,Fibre 100,33.23,Monthly,50,2020-06-02,Bank Transfer,1,3,No
10874,Oliver Wood,oliver.wood6@btinternet.com,07350675789,SO34 4HP,buckinghamshire,Terraced,Fibre 900,66.11,12-month,39,2023-04-24,Direct Debit,,1,No
10515,William Hall,william.hall27@gmail.com,07721433080,OX42 4UB,Oxfordshire,Semi-detached,Fibre 900,68.3,Monthly,20,2021-09-11,Credit Card,6,3,No
10716,Oliver Hall,,07167507627,MK49 6JB,Wiltshire,Cottage,Fibre 900,67.48,Monthly,57,2020-02-06,Direct Debit,9,1,Yes
10480,Lily Davies,lily.davies57@outlook.com,07320430977,SO36 9YH,Hampshire,Semi-detached,Fibre 300,48.93,24-month,32,2023-11-19,Credit Card,4,2,No
10283,Noah Davies,noah.davies15@btinternet.com,07405786170,SO41 4AL,Gloucestershire,Semi-detached,Fibre 300,48.33,24-month,64,2021-05-19,Credit Card,7,0,No
10749,Emily Wood,emily.wood60@gmail.com,07059844514,CB28 8GW,Hampshire,Bungalow,Fibre 300,43.72,Monthly,,2025-04-21,Direct Debit,3,2,Yes
10865,Olivia Turner,olivia.turner96@yahoo.co.uk,07134909619,RG39 8YU,Wiltshire,Cottage,Fibre 300,45.35,Monthly,4,2024-05-04,Direct Debit,5,3,No
10225,Thomas Evans,thomas.evans43@outlook.com,07209042177,SO11 6JN,Wiltshire,Terraced,Fibre 500,59.66,Monthly,35,2024-09-28,Direct Debit,,3,Yes
10026,Amelia Taylor,amelia.taylor74@gmail.com,07022941318,SO39 4WR,Berkshire,Farmhouse,Fibre 900,65.07,24-month,63,2023-05-19,Bank Transfer,0,0,No
10813,Noah Hall,noah.hall37@yahoo.co.uk,07164231654,NN8 4TG,  Berkshire ,Farmhouse,Fibre 100,32.6,12-month,2,2024-06-16,Credit Card,0,3,No
10437,Harry Davies,harry.davies6@outlook.com,07346156262,NN20 7UB,Northamptonshire,Farmhouse,Fibre 300,44.25,12-month,64,2025-09-27,Direct Debit,7,0,No
10990,Lily Walker,lily.walker92@outlook.com,07428617892,MK29 2NB,Wiltshire,Cottage,Fibre 500,53.38,24-month,6,2021-09-11,Bank Transfer,7,3,No
10364,Charlie Roberts,no-at-sign.com,123,GL41 8WY,Oxfordshire,Terraced,Fibre 900,65.02,12-month,37,2021-04-25,Credit Card,8,3,No
10229,Ava Walker,ava.walker36@btinternet.com,07015577881,RG46 9XN,Berkshire,Bungalow,Fibre 500,55.57,24-month,35,2025-02-07,Credit Card,1,0,Yes
10037,George Turner,george.turner22@yahoo.co.uk,07474517123,SO36 6DR,Oxfordshire,Cottage,Fibre 500,56.75,12-month,68,2022-11-24,Bank Transfer,4,3,No
10669,James Smith,james.smith65@gmail.com,07948543298,RG27 9YH,Hampshire,Cottage,Fibre 900,63.91,12-month,33,2022-08-25,Direct Debit,6,0,No
10144,Freya Jones,freya.jones79@gmail.com,07838638406,OX 99,Oxfordshire,Terraced,Fibre 500,54.75,24-month,58,2023-04-21,Bank Transfer,10,2,No
10374,Emily Williams,emily.williams44@gmail.com,07017164455,SO6 9PU,Oxfordshire,Farmhouse,Fibre 900,65.08,12-month,5,2023-11-04,Credit Card,9,0,No
10469,Noah Wilson,noah.wilson31@gmail.com,07265097753,SO29 4TZ,Northamptonshire,Bungalow,Fibre 100,31.07,24-month,19,2022-11-25,Bank Transfer,5,2,No
10002,Thomas Wright,,07419283276,NN41 9JP,Oxfordshire,Semi-detached,Fibre 300,48.74,12-month,48,2023-05-03,Direct Debit,9,2,No
10885,George Wilson,,07331454615,RG19 4FQ,Gloucestershire,Detached,Fibre 300,44.82,24-month,1,2023-09-17,Credit Card,9,2,no
10734,Emily Williams,emily.williams81@yahoo.co.uk,07729669417,SO32 1XA,Berkshire,Cottage,Fibre 100,32.79,12-month,57,2022-09-12,Bank Transfer,11,1,0
10756,Oliver Clarke,oliver.clarke76@outlook.com,07530969067,SO17 1YG,Wiltshire,Bungalow,Fibre 100,31.75,12-month,68,2024-09-15,Credit Card,5,2,No
10194,Oliver Walker,oliver.walker15@gmail.com,07751868926,SO3 3PY,Wiltshire,Semi-detached,Fibre 300,49.07,Monthly,16,2025-01-14,Credit Card,4,5,No
10889,George Smith,george.smith5@btinternet.com,07151459920,GL26 7JH,Wiltshire,Semi-detached,Fibre 900,63.94,Monthly,53,2022-01-02,Credit Card,3,0,No
10899,Harry Evans,harry.evans35@yahoo.co.uk,07376734814,OX37 9LD,Oxfordshire,Detached,Fibre 300,49.04,12-month,30,2024-04-02,Direct Debit,4,0,No
10503,Oliver Taylor,oliver.taylor66@yahoo.co.uk,07102131251,SN37 4DD,Oxfordshire,Terraced,Fibre 900,63.08,12-month,11,2024-02-05,Bank Transfer,10,5,No
10596,Grace Smith,grace.smith40@outlook.com,07838935953,SN43 9AN,Oxfordshire,Cottage,Fibre 900,69.71,24-month,23,2020-03-23,Bank Transfer,9,3,No
10864,James Williams,james.williams69@btinternet.com,07608357017,OX16 7HB,Northamptonshire,Cottage,Fibre 300,44.07,Monthly,26,2024-11-14,Direct Debit,2,0,No
10579,William Turner,william.turner43@yahoo.co.uk,07822067323,GL34 3ZT,Gloucestershire,Farmhouse,Fibre 100,33.04,24-month,34,2020-12-25,Credit Card,7,0,No
10849,Noah Wright,noah.wright4@yahoo.co.uk,07153017316,RG7 6SB,Buckinghamshire,Bungalow,Fibre 100,-10.0,Monthly,47,2022-03-06,Credit Card,4,0,No
10680,Jack Clarke,jack.clarke42@btinternet.com,07921299642,SO3 4JS,Wiltshire,Detached,Fibre 500,59.18,Monthly,72,2023-06-12,Bank Transfer,2,0,No
10162,Olivia Edwards,olivia.edwards47@gmail.com,07302146566,CB34 1DD,Northamptonshire,Terraced,Fibre 300,48.8,24-month,22,27/06/2022,Credit Card,3,1,1
10732,Freya Wood,freya.wood99@outlook.com,07192797617,GL23 7YX,Cambridgeshire,Bungalow,Fibre 100,32.84,12-month,35,2025-08-06,Bank Transfer,10,0,No
10152,Isla Smith,isla.smith92@outlook.com,07645257775,NN32 9EG,Gloucestershire,Cottage,Fibre 500,59.0,Monthly,32,2024-04-09,Bank Transfer,10,0,0
10711,William Wright,william.wright48@btinternet.com,07579220300,NN18 7NR,Gloucestershire,Semi-detached,Fibre 300,48.05,Monthly,37,2024-01-27,Direct Debit,2,2,No
10730,Thomas Hall,thomas.hall72@outlook.com,07389633761,MK41 2XR,Wiltshire,Farmhouse,Fibre 300,46.17,Monthly,30,2023-09-10,Direct Debit,0,0,No
10786,Charlie Hughes,charlie.hughes71@btinternet.com,07574670675,GL28 2JY,Buckinghamshire,Terraced,Fibre 100,33.23,Monthly,50,2020-06-02,Bank Transfer,1,3,No
10111,Thomas Thomas,thomas.thomas18@outlook.com,07912127756,GL35 6HT,Northamptonshire,Farmhouse,Fibre 300,44.85,Monthly,10,2020-03-26,Bank Transfer,4,0,No
10226,Noah Hughes,noah.hughes2@yahoo.co.uk,07633569392,OX27 1BU,Oxfordshire,Farmhouse,Fibre 900,66.71,12-month,60,2025-02-15,Credit Card,3,0,N
10718,Lily Patel,lily.patel14@btinternet.com,07992406583,RG10 8FP,Gloucestershire,Semi-detached,Fibre 500,54.08,24-month,34,2020-10-26,Bank Transfer,5,3,Yes
10103,Thomas Wright,thomas.wright79@btinternet.com,07731121965,SO21 3JL,Gloucestershire,Semi-detached,Fibre 300,46.86,24-month,20,2025-10-10,Bank Transfer,0,1,No
10421,Olivia Patel,olivia.patel95@yahoo.co.uk,07520599604,CB49 9UX,Berkshire,Cottage,Fibre 500,59.71,Monthly,53,2022-08-23,Credit Card,8,0,No
10419,Poppy Roberts,poppy.roberts39@gmail.com,07473149764,SO6 4SX,Northamptonshire,Farmhouse,Fibre 500,54.98,24-month,55,2024-09-08,Credit Card,0,5,Yes
10781,Amelia Jones,no-at-sign.com,07434123016,OX20 9SA,Cambridgeshire,Farmhouse,Fibre 300,43.99,24-month,12,2025-11-28,Bank Transfer,6,0,No
10586,Noah Smith,noah.smith40@btinternet.com,07xx,GL24 4XW,Wiltshire,Cottage,Fibre 100,30.31,Monthly,61,2023-10-27,Bank Transfer,0,2,No
10811,Harry Hughes,harry.hughes98@yahoo.co.uk,07389222471,GL38 4RA,Oxfordshire,Farmhouse,Fibre 300,49.75,24-month,32,2021-08-16,Bank Transfer,0,2,Yes
10672,Jack Walker,jack.walker36@btinternet.com,07065795515,SO11 4YG,Oxfordshire,Bungalow,Fibre 100,28.23,12-month,58,Feb 2022,Credit Card,10,1,No
10119,Charlie Wright,charlie.wright74@btinternet.com,07327104054,GL5 6GR,Wiltshire,Terraced,Fibre 900,63.52,Monthly,13,2022-10-20,Credit Card,0,3,No
10053,Olivia Hall,john.smith,07473834735,RG30 5RW,Hampshire,Semi-detached,Fibre 500,-10.0,24-month,31,2021-05-02,Bank Transfer,7,2,No
10151,Freya Taylor,freya.taylor13@yahoo.co.uk,07397552314,GL13 6UT,Buckinghamshire,Bungalow,Fibre 500,57.61,24-month,9,2024-03-19,Bank Transfer,5,2,Yes
10403,Isla Clarke,isla.clarke2@btinternet.com,07705783609,GL18 9PD,Berkshire,Semi-detached,Fibre 900,64.8,12-month,3,2022-08-05,Direct Debit,10,0,0
10984,Charlie Hall,charlie.hall73@outlook.com,07533861941,GL41 9HZ,Oxfordshire,Bungalow,Fibre 900,68.54,12-month,23,2021-05-21,Bank Transfer,2,1,No
10207,Harry Evans,harry.evans85@outlook.com,07278469973,CB44 6NY,Northamptonshire,Farmhouse,Fibre 300,48.01,12-month,1,2020-10-01,Bank Transfer,8,3,No
10658,Lily Brown,lily.brown33@outlook.com,07630198642,NN9 4XJ,Berkshire,Semi-detached,Fibre 500,56.64,Monthly,58,2024-02-05,Direct Debit,10,5,No
10924,Jack Green,jack.green68@yahoo.co.uk,07784962249,NN46 6EA,Northamptonshire,Farmhouse,Fibre 900,67.37,12-month,53,2020-07-19,Direct Debit,9,3,No
10793,Noah Turner,noah.turner89@btinternet.com,07259238687,OX27 1LW,Hampshire,Bungalow,Fibre 900,67.75,Monthly,61,2020-12-11,Credit Card,3,1,No
10008,Freya Smith,freya.smith53@outlook.com,07773602606,,  Berkshire ,Semi-detached,Fibre 100,29.32,Monthly,31,2020-10-24,Bank Transfer,0,2,no
10979,Freya Thomas,freya.thomas41@gmail.com,07630930796,MK40 1YS,Northamptonshire,Cottage,Fibre 500,59.16,24-month,30,2024-08-05,Bank Transfer,4,0,No
10036,James Green,james.green78@gmail.com,07743953394,SN41 2BN,Berkshire,Detached,Fibre 500,57.05,24-month,2,2021-02-10,Credit Card,6,0,No
10452,Lily Clarke,lily.clarke95@outlook.com,07350615814,GL4 8YW,Cambridgeshire,Semi-detached,Fibre 100,29.78,24-month,68,2021-12-21,Direct Debit,3,5,No
10651,Isla Brown,isla.brown24@yahoo.co.uk,07767746259,GL25 1ED,Wiltshire,Cottage,Fibre 300,47.95,Monthly,20,2020-06-28,Bank Transfer,4,3,No
10253,Jack Hughes,jack.hughes28@btinternet.com,07212347649,OX32 9QE,Buckinghamshire,Bungalow,Fibre 900,65.96,24-month,31,2021-05-26,Direct Debit,5,5,No
10303,Harry Green,harry.green40@outlook.com,07672994938,RG18 4AF,Berkshire,Detached,Fibre 300,48.76,24-month,17,2021-09-11,Bank Transfer,7,5,Yes
10777,George Thomas,george.thomas11@btinternet.com,07768225127,SN26 8AW,Hampshire,Farmhouse,Fibre 300,£47.92,12-month,45,2022-12-26,Credit Card,2,0,yes
10571,Ava Turner,ava.turner93@yahoo.co.uk,07584148460,GL37 2JN,Northamptonshire,Semi-detached,Fibre 300,48.29,24-month,15,2024-10-19,Bank Transfer,2,5,No
10623,Lily Walker,lily.walker17@outlook.com,07201256083,SN3 1LX,Berkshire,Bungalow,Fibre 300,48.67,24-month,72,2023-09-17,Bank Transfer,9,5,No
10740,George Walker,george.walker24@outlook.com,07190533470,NN32 5UR,Northamptonshire,Bungalow,Fibre 900,65.01,12-month,23,2022-10-08,Bank Transfer,6,2,No
10750,Freya Brown,,07145900992,GL29 8YB,Buckinghamshire,Cottage,Fibre 100,29.02,12-month,32,2023-10-07,Direct Debit,5,0,No
10262,William Hughes,william.hughes32@gmail.com,07715041659,GL21 3AD,Berkshire,Terraced,Fibre 300,47.61,12-month,54,2025-05-20,Bank Transfer,0,2,No
10610,Sophie Thomas,sophie.thomas59@btinternet.com,07963259423,SN44 9YL,Hampshire,Semi-detached,Fibre 500,59.05,Monthly,24,2024-10-04,Credit Card,6,0,No
10297,Lily Wood,lily.wood92@yahoo.co.uk,07587774969,OX14 4HT,Cambridgeshire,Farmhouse,Fibre 900,64.52,12-month,23,2023-10-06,Credit Card,4,0,No
10414,Noah Taylor,noah.taylor9@btinternet.com,07789320649,SO41 4QU,Wiltshire,Cottage,Fibre 300,48.87,12-month,1,2025-08-16,Bank Transfer,6,2,Yes
10150,Freya Turner,freya.turner1@gmail.com,07996881435,CB27 9FG,Wiltshire,Semi-detached,Fibre 300,47.31,12-month,16,2021-02-06,Bank Transfer,9,0,Yes
10819,Emily Davies,emily.davies5@btinternet.com,07503374698,CB14 1RU,Berkshire,Terraced,Fibre 500,54.47,12-month,53,2023-12-26,Direct Debit,8,0,No
10640,Oliver Turner,oliver.turner41@btinternet.com,07712369149,SO6 2GW,Berkshire,Terraced,Fibre 100,33.71,12-month,54,2021-10-22,Credit Card,8,0,Yes
10925,Charlie Turner,charlie.turner87@outlook.com,07062767293,MK45 1ZT,Cambridgeshire,Cottage,Fibre 500,57.78,12-month,15,2021-02-05,Bank Transfer,1,1,Yes
10550,Ava Smith,,07847609441,,Berkshire,Semi-detached,Fibre 900,69.47,24-month,62,2024-09-12,Credit Card,,3,No
10822,Noah Hughes,noah.hughes87@gmail.com,07982718265,ABCDE,Oxfordshire,Bungalow,Fibre 300,45.95,12-month,66,06/05/2024,Credit Card,9,1,No
10488,Grace Green,grace.green63@gmail.com,07158796474,OX34 1HD,Northamptonshire,Bungalow,Fibre 100,33.22,24-month,-5,2024-03-21,Credit Card,0,0,No
10710,George Davies,george.davies17@btinternet.com,07973988941,,  Berkshire ,Semi-detached,Fibre 100,28.42,Monthly,43,2020-08-25,Direct Debit,7,2,No
10147,Sophie Clarke,sophie.clarke88@gmail.com,07561648408,MK33 9TU,Oxfordshire,Cottage,Fibre 300,49.28,Monthly,32,2022-09-03,Direct Debit,2,0,No
10146,Henry Turner,henry.turner68@yahoo.co.uk,07328182688,SO6 6JH,Buckinghamshire,Cottage,Fibre 500,55.52,Monthly,10,2024-09-16,Bank Transfer,10,0,No
10751,William Turner,william.turner99@gmail.com,07532601193,12345,Berkshire,Cottage,Fibre 100,28.93,12-month,60,2022-02-08,Bank Transfer,6,0,No
10970,Thomas Turner,thomas.turner47@yahoo.co.uk,07737138874,OX11 3HN,Hampshire,Detached,Fibre 300,45.1,12-month,4,2023-03-16,Credit Card,3,1,No
10770,Amelia Green,amelia.green50@gmail.com,07923273798,RG48 1RA,Buckinghamshire,Cottage,Fibre 100,31.79,Monthly,3,2024-07-16,Credit Card,6,1,No
10659,Charlie Wilson,charlie.wilson92@gmail.com,07983221010,SN15 3AA,Gloucestershire,Terraced,Fibre 300,46.64,12-month,23,2023-07-04,Direct Debit,0,5,Yes
10348,Olivia Brown,olivia.brown19@btinternet.com,07030366254,CB44 7EU,Wiltshire,Detached,Fibre 500,54.56,12-month,14,Feb 2022,Credit Card,1,2,No
10463,Freya Wright,freya.wright30@yahoo.co.uk,07334264335,OX9 8ER,Oxfordshire,Farmhouse,Fibre 100,34.06,24-month,42,2021-07-02,Credit Card,7,3,No
10325,Isla Hughes,isla.hughes38@btinternet.com,07233305912,,Buckinghamshire,Farmhouse,Fibre 300,44.25,Monthly,57,2020-09-21,Credit Card,9,3,No
10186,Jack Wright,jack.wright45@outlook.com,07979270335,SN49 2EB,Cambridgeshire,Bungalow,Fibre 100,34.48,12-month,40,23/06/2020,Direct Debit,4,5,Yes
10123,Isla Evans,isla.evans55@gmail.com,07163294511,SO36 7XP,Northamptonshire,Bungalow,Fibre 300,46.2,Monthly,17,2025-10-19,Bank Transfer,6,0,Yes
10888,Grace Hughes,,07423060023,OX12 9SP,Buckinghamshire,Terraced,Fibre 300,43.12,12-month,32,2021-03-10,Bank Transfer,1,0,No
10608,Ava Turner,ava.turner62@btinternet.com,07382097461,GL47 8UZ,Berkshire,Farmhouse,Fibre 900,66.78,24-month,58,2024-07-17,Credit Card,2,0,No
10143,George Wilson,george.wilson72@yahoo.co.uk,07799684608,GL2 7FB,Oxfordshire,Semi-detached,Fibre 500,54.86,Monthly,15,2022-11-09,Direct Debit,0,1,No
10344,Freya Davies,freya.davies36@outlook.com,07240338105,MK21 2XL,Wiltshire,Farmhouse,Fibre 500,59.28,12-month,6,2022-01-21,Direct Debit,5,1,No
10197,Harry Hall,a@b,07145868339,OX7 9DU,Northamptonshire,Farmhouse,Fibre 100,32.25,12-month,38,2022-09-19,Bank Transfer,5,0,Yes
10609,William Hughes,william.hughes83@gmail.com,07858062350,NN2 6RR,Buckinghamshire,Terraced,Fibre 300,46.19,Monthly,64,2020-11-04,Direct Debit,4,0,No
10279,Sophie Roberts,sophie.roberts19@gmail.com,07296044327,OX8 9QD,Oxfordshire,Farmhouse,Fibre 500,56.36,12-month,63,2024-08-11,Credit Card,7,0,No
10293,William Turner,william.turner26@yahoo.co.uk,07331537795,MK40 5SP,Wiltshire,Detached,Fibre 100,31.17,Monthly,55,2023-04-01,Bank Transfer,3,1,Yes
10400,Harry Evans,harry.evans40@outlook.com,07831520377,GL2 8BL,Northamptonshire,Bungalow,Fibre 300,45.68,Monthly,67,2020-05-28,Bank Transfer,6,5,No
10122,Amelia Taylor,amelia.taylor97@btinternet.com,07938068687,CB31 5DR,Oxfordshire,Bungalow,Fibre 500,56.99,24-month,70,2024-11-20,Direct Debit,1,5,No
10183,George Thomas,george.thomas33@outlook.com,07419693157,SN32 2ZN,Oxfordshire,Terraced,Fibre 500,58.65,12-month,32,2020-01-25,Credit Card,5,3,Yes
10202,Olivia Edwards,olivia.edwards6@btinternet.com,07184094353,CB19 5XP,Berkshire,Terraced,Fibre 100,28.81,Monthly,43,2021-05-04,Direct Debit,9,0,No
10438,Amelia Green,amelia.green17@yahoo.co.uk,07986707660,NN28 5EZ,Berkshire,Bungalow,Fibre 100,30.6,12-month,21,2025-06-28,Bank Transfer,5,0,No
10246,Grace Williams,grace.williams98@btinternet.com,07197889778,SN33 1RL,Berkshire,Bungalow,Fibre 500,59.79,24-month,50,2025-06-25,Credit Card,5,0,No
10415,Emily Brown,emily.brown54@yahoo.co.uk,07753612751,MK45 7FU,Berkshire,Bungalow,Fibre 300,45.87,Monthly,15,2020-05-09,Bank Transfer,3,3,No
10807,Oliver Walker,oliver.walker39@gmail.com,07877067693,CB16 3YY,Hampshire,Cottage,Fibre 100,28.66,24-month,24,2020-03-11,Credit Card,8,1,Yes
10796,Grace Wilson,grace.wilson79@outlook.com,07851448698,CB3 6GE,Hampshire,Bungalow,Fibre 100,28.05,24-month,38,2021-03-01,Direct Debit,6,0,No
10959,Grace Smith,grace.smith66@gmail.com,07762099069,CB6 7JA,Cambridgeshire,Bungalow,Fibre 500,57.17,Monthly,68,2023-12-16,Direct Debit,4,2,No
10799,Poppy Davies,poppy.davies98@outlook.com,07728129163,MK42 1NY,Hampshire,Detached,Fibre 300,43.87,12-month,60,2025-07-15,Credit Card,10,2,No
10923,Noah Wood,noah.wood13@gmail.com,07406526642,SO29 4QD,Wiltshire,Farmhouse,Fibre 300,44.27,12-month,6,2022-06-08,Direct Debit,7,2,Yes
10129,William Davies,william.davies88@yahoo.co.uk,07207446660,CB22 4XU,Buckinghamshire,Bungalow,Fibre 100,£30.09,Monthly,52,2025-09-06,Credit Card,1,5,0
10637,Grace Green,grace.green63@outlook.com,07407794332,,Northamptonshire,Bungalow,Fibre 100,31.97,Monthly,20,2024-08-26,Direct Debit,1,1,No
10402,Emily Turner,emily.turner21@yahoo.co.uk,07673204413,NN22 7BZ,Northamptonshire,Cottage,Fibre 900,64.87,12-month,55,2025-10-01,Direct Debit,4,2,No
10936,Freya Wilson,freya.wilson59@btinternet.com,07118425278,SO13 1ZB,Oxfordshire,Farmhouse,Fibre 900,69.34,Monthly,,Jan 2020,Direct Debit,4,0,No
10801,Poppy Jones,,07439044890,CB12 3QH,Cambridgeshire,Semi-detached,Fibre 300,44.2,Monthly,-5,2021-06-03,Direct Debit,2,2,No
10735,Oliver Taylor,oliver.taylor15@yahoo.co.uk,07673478536,GL25 5YX,Oxfordshire,Cottage,Fibre 300,45.02,Monthly,-1,2024-03-22,Bank Transfer,8,3,1
10949,Harry Brown,harry.brown6@btinternet.com,07050092449,SN34 8XU,Buckinghamshire,Terraced,Fibre 500,-29.99,Monthly,68,2025-04-21,Direct Debit,2,1,No
10219,Harry Turner,harry.turner3@btinternet.com,07050506138,RG44 9FY,Cambridgeshire,Detached,Fibre 500,53.25,Monthly,64,2023-11-01,Credit Card,9,0,No
10641,Charlie Hughes,charlie.hughes6@yahoo.co.uk,07953141961,MK28 1UX,Cambridgeshire,Semi-detached,Fibre 900,66.4,24-month,7,2025-09-18,Direct Debit,5,3,0
10951,Lily Evans,lily.evans23@yahoo.co.uk,07662497537,NN2 6UD,Northamptonshire,Cottage,Fibre 100,30.73,24-month,18,2024-06-14,Bank Transfer,7,1,No
10783,Amelia Green,amelia.green93@gmail.com,07841947855,OX41 2DH,Berkshire,Cottage,Fibre 300,44.55,24-month,,2021-12-04,Direct Debit,7,0,Yes
10887,Jack Taylor,,07786210781,RG7 1ZR,Buckinghamshire,Farmhouse,Fibre 100,30.1,12-month,33,2023-01-14,Bank Transfer,8,0,No
10956,Ava Taylor,ava.taylor99@yahoo.co.uk,07337953111,SN16 6YA,Northamptonshire,Semi-detached,Fibre 300,45.8,Monthly,60,2023-05-05,Bank Transfer,6,3,No
10624,Noah Wright,noah.wright82@outlook.com,07860030443,SO42 2YY,Buckinghamshire,Detached,Fibre 500,56.21,12-month,24,2021-04-28,Bank Transfer,11,0,No
10872,Poppy Jones,poppy.jones22@btinternet.com,07683848876,CB34 1FA,Berkshire,Farmhouse,Fibre 500,53.54,Monthly,48,2024-07-22,Direct Debit,2,0,No
10922,Ava Clarke,ava.clarke32@outlook.com,07132465986,,Northamptonshire,Detached,Fibre 500,56.43,24-month,32,2021-11-16,Credit Card,11,0,No
10386,Charlie Brown,charlie.brown23@yahoo.co.uk,07965923426,CB20 5DN,Berkshire,Bungalow,Fibre 500,54.27,12-month,39,2020-03-17,Credit Card,5,2,Yes
10627,Noah Edwards,noah.edwards74@yahoo.co.uk,07366538027,NN34 2FN,Wiltshire,Detached,Fibre 300,43.62,Monthly,5,2024-11-13,Bank Transfer,8,0,No
10509,Harry Walker,harry.walker31@outlook.com,07873670425,NN44 7ZE,Wiltshire,Bungalow,Fibre 900,64.96,24-month,38,Dec 2022,Direct Debit,5,5,No
10267,James Green,,07776974995,SO20 2FF,Oxfordshire,Semi-detached,Fibre 100,28.77,Monthly,2,2025-04-28,Direct Debit,3,5,No
10852,Henry Wilson,henry.wilson56@yahoo.co.uk,07733329732,CB37 7NL,Oxfordshire,Semi-detached,Fibre 300,49.07,Monthly,4,2022-04-25,Direct Debit,6,5,Yes
10441,Olivia Taylor,olivia.taylor19@gmail.com,07916815466,OX12 5DS,Gloucestershire,Semi-detached,Fibre 500,56.99,12-month,48,2024-09-18,Direct Debit,0,2,Yes
10496,Noah Green,noah.green94@btinternet.com,07776755562,CB16 4HY,Cambridgeshire,Terraced,Fibre 900,67.61,24-month,54,2022-08-18,Credit Card,5,1,No
10112,Jack Williams,jack.williams51@yahoo.co.uk,07804420678,CB7 8EF,Gloucestershire,Detached,Fibre 100,£28.42,Monthly,32,2021-04-27,Credit Card,5,0,No
10691,Charlie Hughes,charlie.hughes47@outlook.com,07365974669,SO5 7HL,Wiltshire,Detached,Fibre 500,54.23,12-month,43,2022-01-18,Bank Transfer,0,2,No
10232,Amelia Jones,amelia.jones34@btinternet.com,07523805525,RG35 3XN,Gloucestershire,Detached,Fibre 500,55.82,12-month,17,2021-08-11,Direct Debit,0,2,No
